unique Id,transcription
Rodrigo_00390_11,e don Ramiro e fizieron Rei a don Alfonso qe era ma
Rodrigo_00390_12,yor e todo esto fue por consentimiento de los Asturianos
Rodrigo_00390_13,Ca los Asturianos Eran sañudos porqe al tiempo qe don
Rodrigo_00390_14,Alfonso el monje dexara el reino e fizieran Rei a don
Rodrigo_00390_15,Ramiro nunca ellos fueran llamados como deuian ser
Rodrigo_00390_16,e por esto consentian En los fijos de don fruela. E ellos fizie
Rodrigo_00390_17,ronse qe ymbiauan por el rei don Ramiro qe viniesse a
Rodrigo_00390_18,correr a Asturias e fizieronlo con Engaño pensando qe
Rodrigo_00390_19,el vernia con poca compaña e que assi poderia caer en
Rodrigo_00390_20,"mano de los hijos de don fruela, Mas el Rei don Ramiro"
Rodrigo_00390_21,Entendiolo muy bien. e apercibiosse y fue a Asturias con
Rodrigo_00390_22,mucha gente e bien guisada e lidio con los fijos de don fru
Rodrigo_00390_23,ela y venciolos e pressolos y mettiolos en la Carcel con don
Rodrigo_00391_00,Alfonso el monje su hermano. E a poco de tiempo mando
Rodrigo_00391_01,le sacar los ojos al hermano muy cruelmente e a los sobrinos
Rodrigo_00391_02,Enpero qe despues se Arrepentio e fizo penitencia e fizo en la
Rodrigo_00391_03,Ribera del rio que llaman torio cerca de leon En el mones
Rodrigo_00391_04,terio de sant Julian. e puso En aquel monesterio al herma
Rodrigo_00391_05,no e a los sobrinos con grand piedad e dieronles alli todo lo
Rodrigo_00391_06,qe menester ouieron fasta qe murieron. E murio don Alfonso
Rodrigo_00391_07,y soterraronlo alli con su muger doña Ximena y con sus sobri
Rodrigo_00391_08,nos hijos del Rei don fruela los sobredichos. E Reino este
Rodrigo_00391_09,"don Alfonso Siete Años y siete messes, e al quinto Año del"
Rodrigo_00391_10,su Reinado le mando sacar los ojos su hermano don Ra
Rodrigo_00391_11,"miro, e despues que fue ciego visco dos años y siete meses."
Rodrigo_00391_12,155 ¶ de como entraron los mo
Rodrigo_00391_13,ros A correr A Castilla e los ven
Rodrigo_00391_14,cio el Rei don Ramiro -
Rodrigo_00391_15,eL Rei don Ramiro Entro En tierra de toledo
Rodrigo_00391_16,y corriola y cerco A madrid y Rompio los mu
Rodrigo_00391_17,ros y entro y tomo quanto fallo dentro En la villa e lle
Rodrigo_00391_18,uo los pobladores todos Cautiuos e tornose para su tie
Rodrigo_00391_19,rra y entornandose para su tierra Entraron los moros a
Rodrigo_00391_20,correr A castilla e Cuidaronlo tomar Mas el conde
Rodrigo_00391_21,fernand gonçales Que en Aquel tiempo era Señor de //
Rodrigo_00391_22,Castilla ymbiolo a dezir al Rei don Ramiro. Y el
Rodrigo_00391_23,Rei don Ramiro Ayunto su gente y Fue a Ayudar al con
Rodrigo_00391_24,de fernand
Rodrigo_00392_00,de fernand gonçalez. Y Quando los leoneses y los caste
Rodrigo_00392_01,"llanos se Ayuntaron En vno, enderesçaron contra los mo"
Rodrigo_00392_02,ros a tierra de osma y assentaron sus reales y endereçarō
Rodrigo_00392_03,sus hazes y lidiaron con los moros. e plugo a la merced
Rodrigo_00392_04,de dios qe fueron vencidos los moros e fueron dellos mu
Rodrigo_00392_05,ertos y cautiuos tantos que non Auian cuenta. E torna
Rodrigo_00392_06,ronse el Rei Ramiro y el conde fernand gonçalez para
Rodrigo_00392_07,sus tierras con grandes Riquezas e con grand honrra.
Rodrigo_00392_08,156 ¶ de como lidio el Rei don
Rodrigo_00392_09,Ramiro con los moros y los vencio
Rodrigo_00392_10,e de su muerte -
Rodrigo_00392_11,tOdo esto fecho y Acabado Ayuntaronse los mo
Rodrigo_00392_12,ros y entraron En tierra del Rei don Ramiro
Rodrigo_00392_13,Por Ribera del Rio de tormes que corre por Alua y
Rodrigo_00392_14,por Salamanca y por ledesma y entra En duero y en tierra
Rodrigo_00392_15,de Portugal e venia con ellos vn caudillo moro poderoso
Rodrigo_00392_16,qe dezian Aceipa. E Ayudaualos a los moros vn caualle
Rodrigo_00392_17,"ro que dezian fernand gonçalez, mas non era el conde de"
Rodrigo_00392_18,Castilla Antes era vn Rico home de tierra de leon que le
Rodrigo_00392_19,dezian fernand gonçalez E otro cauallero que le dezian die
Rodrigo_00392_20,go muñiz. E Aquel caudillo moro con Ayuda destos
Rodrigo_00392_21,dos caualleros Poblo A Salamanca e ledesma e Ribas
Rodrigo_00392_22,y baños e Alfondiga e ponçon e muchos otros Castillos
Rodrigo_00392_23,En Aquel tiempo Poblo el conde Don Rodrigo a Amaya
Rodrigo_00393_00,e otros muchos Castillos. e corrio las Asturias de Stilla
Rodrigo_00393_01,na y el rei don Ramiro fue muy sañudo por los sus ri //
Rodrigo_00393_02,cos omes ayudar a los moros contra el y contra los chris
Rodrigo_00393_03,tianos. E Ayunto sus gentes y lidio con los moros y ven
Rodrigo_00393_04,ciolos muchas uezes y con esto los echo de la tierra e ouie
Rodrigo_00393_05,ron a dexar labrar En los lugares sobredichos. E pesso //
Rodrigo_00393_06,mucho A los Ricos homes de que Encima fablamos a fer
Rodrigo_00393_07,nand gonçalez e A diego muñiz y echolos e presso al vno
Rodrigo_00393_08,En leon y al otro En gordon. E A cabo de tiempo los
Rodrigo_00393_09,Ricos homes de la tierra tenianse por Aggrauiados e por
Rodrigo_00393_10,mal Andantes porqe aquellos Ricos homes tanto tardauā
Rodrigo_00393_11,en la prission. Y el rei por Non perder los Ricos homes y los
Rodrigo_00393_12,hijos de Algo de la tierra sacolos de la Carçel e fizieron pleito
Rodrigo_00393_13,e Jura e homenaje qe lo seruiessen de alli Adelante bien y leal
Rodrigo_00393_14,mente. E caso el Rei a su fijo don Ordoño con la fija de fernand
Rodrigo_00393_15,gonçales conde de Castilla y despues desto don Ramiro que
Rodrigo_00393_16,cassasse con la hermana del Rei don garcia el tembloso de Na
Rodrigo_00393_17,uarra A que dezian doña teressa e dizianle por sobrenombre
Rodrigo_00393_18,florentina y ouo della vn fijo a que dixeron don sancho e vna
Rodrigo_00393_19,fija qe ouo nombre doña eluira y hizo En leon vn monas
Rodrigo_00393_20,terio En honrra de Sant Saluador cerca del palacio del rey
Rodrigo_00393_21,e metio ay monja a su fija doña Eluira. E despues desto a di
Rodrigo_00393_22,ez y ocho años que Reinaua este Rei don Ramiro fue a
Rodrigo_00393_23,tierra de toledo con su gente A vn lugar A que dezian Aguas a
Rodrigo_00393_24,la que hora
Rodrigo_00394_00,la que hora dizen talauera. y los moros Venieron A correr la
Rodrigo_00394_01,villa e lidio con ellos y mato dellos mas de tres mill y cautiuo de
Rodrigo_00394_02,"llos bien mill y mas, e tornose para su tierra y metiose en fazer"
Rodrigo_00394_03,obras de misericordia y ayudauale A ello bien su muger doña
Rodrigo_00394_04,teressa la Reina. e fizo tres monasterios el vno en Ribera
Rodrigo_00394_05,"de ceya, a honrra de santo Andres y de sant chrōual. El seg.do"
Rodrigo_00394_06,en Ribera de duero A honrra de sancta maria Virgen. E el
Rodrigo_00394_07,tercero En balduerna a honrra de sant miguel Angel Y
Rodrigo_00394_08,Archangel En el lugar donde Agora dizen destriana e doto
Rodrigo_00394_09,los a todos tres de muchos y buenos heredamientos A cada
Rodrigo_00394_10,vno en su lugar. E despues desto fue a sant saluador de oui
Rodrigo_00394_11,edo En Romeria y enfermo alli y traxeronlo A leon y en
Rodrigo_00394_12,la biespera de la Epiphania confesso y comulgo y Recibio
Rodrigo_00394_13,los Sanctos Sacramentos estando presentes los obispos y los
Rodrigo_00394_14,abades qe eran con el En la orden y esto fecho dexo el reyno
Rodrigo_00394_15,qe su hermano don Alfonso le diera diziendo assi. desnudo
Rodrigo_00394_16,nasci del vientre de mi madre y desnudo tornare A mi ma
Rodrigo_00394_17,dre la tierra de que so. e dixo. dominus mihi aduitor non
Rodrigo_00394_18,timebo Quid faciat mihi homo. Que quiere dezir el señor
Rodrigo_00394_19,"es mi Ayudador, e non he miedo qe ningund home me faga"
Rodrigo_00394_20,mal. Assi como si dixesse dios es En mi Ayuda E non he
Rodrigo_00394_21,miedo de Ningun diablo qe me pueda Empecer. esto todo a
Rodrigo_00394_22,cabado dio la su Alma a dios Que la criara y enterraronlo
Rodrigo_00394_23,En el Monesterio de Sant Saluador Que el fiziera a su hija
Rodrigo_00395_00,doña Eluira. En los diez y ocho años qe Reino el Rey
Rodrigo_00395_01,don Ramiro se cuentan los quatro años qe Reino su her
Rodrigo_00395_02,mano don Alfonso. e luego en el primero año dexo el Reyno
Rodrigo_00395_03,a su hermano don Ramiro e don Alfonso Reino vn año en
Rodrigo_00395_04,su cabo y tres con el hermano Quando se alço en leon e don Ra
Rodrigo_00395_05,miro Quinze años por si y con el hermano tres assi qe fueron por
Rodrigo_00395_06,todos diez y ocho años. -
Rodrigo_00395_07,157 ¶ de como Reyno el Rey don
Rodrigo_00395_08,ordoño fijo del Rey don Ramiro y de
Rodrigo_00395_09,su muerte -
Rodrigo_00395_10,eNpos del Rei don Ramiro Reino el rei don or
Rodrigo_00395_11,"doño su fijo, En la hera de Nueuecientos y cinquē"
Rodrigo_00395_12,ta y ocho años y de la Encarnacion del señor En nueuecien
Rodrigo_00395_13,tos y veinte años E Reino cinco años y seis messes. Este
Rodrigo_00395_14,Rei don Ordoño Era hombre muy Entendido e gouernaua
Rodrigo_00395_15,bien la caualleria y Acabdellaua bien las hazes y guarda
Rodrigo_00395_16,ua bien su hueste. E luego qe este rei don ordoño comen
Rodrigo_00395_17,ço a Reinar vino su hermano don sancho hijo de doña te
Rodrigo_00395_18,ressa hermana del rei don garcia el tembloso de Nauarra a
Rodrigo_00395_19,leon con grandes gentes y venia con el el Rei sobredicho
Rodrigo_00395_20,de Nauarra su tio. E esso mesmo Venia con el conde fer
Rodrigo_00395_21,nand gonçalez de Castilla por toller e quitar el reino a don
Rodrigo_00395_22,Ordoño e qe fuesse Rei su hermano don sancho. Mas el
Rodrigo_00395_23,Rei don ordoño Como era buen Cauallero y muy esforçado
Rodrigo_00395_24,bastecio
Rodrigo_00396_00,bastecio muy bien todos sus lugares y defendiolos muy re
Rodrigo_00396_01,ziamente y guardo el reino para si. E porque el conde de
Rodrigo_00396_02,Castilla fernand gonçalez que era su suegro veniera contra
Rodrigo_00396_03,él dexole la hija con quien el era casado e casose con otra
Rodrigo_00396_04,muger A que dezian doña eluira de que ouo vn fijo a que di
Rodrigo_00396_05,xeron don bermudo qe fue gotoso. Y los gallegos quando esto
Rodrigo_00396_06,supieron que Auia discordia Entre castellanos y leoneses al
Rodrigo_00396_07,çaronse contra el rei don Ordoño. y el rei tomo su gente y
Rodrigo_00396_08,fue luego contra ellos. y tomolos matando e quemando fasta
Rodrigo_00396_09,En lix bona y Robolos y tornose mucho Alegre e muy Rico
Rodrigo_00396_10,de Robo y de Armas y de Cautiuos. E despues desto puso
Rodrigo_00396_11,paz el rei don ordoño con el conde fernand gonçalez de castilla
Rodrigo_00396_12,E estonce venieron los moros a sant esteuan de gormaz en
Rodrigo_00396_13,Ribera de duero y corrieron la tierra y el burgo. E el con
Rodrigo_00396_14,de fernand goncalez quando lo supo tomo toda su caualleria
Rodrigo_00396_15,y la del rei don ordoño qe le ymbiara En Ayuda e fue En
Rodrigo_00396_16,pos dellos fasta En duero y lidio con ellos y venciolos y ma
Rodrigo_00396_17,to dellos tantos qe era estraña cosa de dezir y cautiuo mu
Rodrigo_00396_18,chos ademas. E el Rei don Ordoño quando supo qe el con
Rodrigo_00396_19,de de Castilla venciera los moros ouo En ello muy grand
Rodrigo_00396_20,plazer e Ayunto sus caualleros y su gente para yr sobre los
Rodrigo_00396_21,"moros, mas quando llego a zamora enfermo muy mal e murio"
Rodrigo_00396_22,y leuaronlo A leon y soterraronlo En el monesterio de sant sal
Rodrigo_00396_23,uador que fiziera su padre el rei don Ramiro -.
Rodrigo_00397_00,158 ¶ de como Reyno el Rei
Rodrigo_00397_01,don sancho y de lo qe fizo en su vida.
Rodrigo_00397_02,mVerto el Rei don Ordoño Reino su hermano don
Rodrigo_00397_03,Sancho Ordoñes hijo del Rei don Ramiro y de do
Rodrigo_00397_04,ña teressa hermana del rei don garcia de Nauarra En la
Rodrigo_00397_05,hera de Nueuecientos y sesenta y tres años E de la Encar
Rodrigo_00397_06,nacion del señor En Nueuecientos e Veinte y cinco Años
Rodrigo_00397_07,E Reino veinte y cinco Años. E quando este Rei dō
Rodrigo_00397_08,Sancho Comenco a Reinar alçaronse contra el todos los
Rodrigo_00397_09,Ricos homes de la tierra e el fuesse para el Rei de nauarra
Rodrigo_00397_10,su tio a que dezian don garcia el tembloso. Este Rey
Rodrigo_00397_11,don Sancho era tam gruesso qe se non podia tresnar tanto
Rodrigo_00397_12,Empachoso se sentia con Aquella gordura qe el mismo se eno
Rodrigo_00397_13,jaua de si. Onde por esto lo llamauan don Sancho el gordo
Rodrigo_00397_14,E consejole el Rei de Nauarra su tio qe se fuesse para el
Rodrigo_00397_15,Rei de Cordoua abdarramen. y que le demandasse consejo
Rodrigo_00397_16,qe fiziesse aquella tam grand grossura. E el rei don sancho
Rodrigo_00397_17,puso paz con el Rei de Cordoua. E puesto su Amor con el
Rodrigo_00397_18,fuesse para alla A cordoua. e abdarramen Recibiolo muy
Rodrigo_00397_19,bien y honrradamente. y mando llamar abdarramen a
Rodrigo_00397_20,todos los fisicos de la villa y de la tierra y mandoles que
Rodrigo_00397_21,diessen consejo al rei don Sancho En Razon de Aquella
Rodrigo_00397_22,gordura tam grande que tenia. E los moros fisicos man
Rodrigo_00397_23,"daron buscar vna yerua, e con Aquella yerua ymelezina"
Rodrigo_00397_24,que le or
Rodrigo_00398_00,que le ordenaron continuandola A tomar cada dia torno tā
Rodrigo_00398_01,delgado e tam Enxuto y tam ligero como otro hombre. E
Rodrigo_00398_02,demientra qe esto fue el conde don fernando de castilla e los
Rodrigo_00398_03,Ricos homes de las Asturias tomaron A don ordoño El malo
Rodrigo_00398_04,que fuera fijo de don Alfonso el ciego qe fuera monje e de doña
Rodrigo_00398_05,Ximena su muger. e alçaronlo por Rei y diole el conde fer
Rodrigo_00398_06,nand gonçalez a su hija por muger doña vrraca. Esta doña
Rodrigo_00398_07,vrraca era la que dexara el rei don ordoño. E en Aquel ti
Rodrigo_00398_08,empo era vn mancebo En castilla muy fidalgo a que dezian
Rodrigo_00398_09,por nombre don vela de los mas nobles de Castilla el qual
Rodrigo_00398_10,no queria obedescer al conde fernand goncalez y el conde co
Rodrigo_00398_11,rrio con el tanto fasta que lo fizo desterrar y salir de toda
Rodrigo_00398_12,la tierra del su señorio e yrse a los moros y biuir con ellos
Rodrigo_00398_13,y el Rei don sancho ordoñes quando se vido ligero y sano
Rodrigo_00398_14,de la grosura y enpachamiento qe tenia tomo consigo grand
Rodrigo_00398_15,compaña de moros qe le dio abdarramen Rei de coerdoua
Rodrigo_00398_16,y tornose por cobrar su reino qe le tomaran mientra el fuera
Rodrigo_00398_17,de nauarra y de Nauarra A cordoua. E don ordoño el
Rodrigo_00398_18,malo qe hizieran rei quando supo qe venia el rei don san
Rodrigo_00398_19,cho contra el fuyo para Asturias. y el rei don sancho a
Rodrigo_00398_20,qe otro tiempo llamauan el gordo apaziguo sus contrallos y
Rodrigo_00398_21,tomo su Reino. e don Ordoño El malo assi como catiuo y mez
Rodrigo_00398_22,quino e sin coraçon todo mugeriego non se atreuia de Ampa
Rodrigo_00398_23,rar Nin escapar En las Asturias y fuyo para Castilla. E
Rodrigo_00399_00,su suegro el conde fernand gonçalez quando lo vio tam as
Rodrigo_00399_01,trosso e tam para poco quitole a su hija e diola a otro mari
Rodrigo_00399_02,do e fizo A ordoño fuir a tierra de moros e alla murio //
Rodrigo_00399_03,embuelto en su vileza y en su astrossia. y el rei don sancho //
Rodrigo_00399_04,ordoñez quando ouo su reino Amansado e puesta su fazienda
Rodrigo_00399_05,como el queria con los de la tierra tomo por muger A vna que de
Rodrigo_00399_06,zian doña teȓsa de que ouo vn fijo a que dixeron don Ra
Rodrigo_00399_07,miro. Este noble rei don sancho por consejo de su muger e
Rodrigo_00399_08,de su hermana doña eluira qe era noble ymbio a don velasco
Rodrigo_00399_09,obispo de leon E otros mensaieros al rei de cordoua qe pusie
Rodrigo_00399_10,sen con el paz e qe traxiessen el cuerpo de sant Pelayo de qe
Rodrigo_00399_11,contamos Encima qe fuera dado en Arrehenes por su tio
Rodrigo_00399_12,don Ermigio obispo de tui e martiriaronlo En cordoua por
Rodrigo_00399_13,la fe de iesuchristo. E el rei don Sancho Auia fecho en leon
Rodrigo_00399_14,vn monesterio e auia En talante de poner alli el cuerpo de
Rodrigo_00399_15,sant Pelayo. En tanto qe este pleito se libraua ouo gran
Rodrigo_00399_16,discordia entre los gallegos y matauanse y Robauanse los
Rodrigo_00399_17,vnos a los otros. E el rei don sancho ordonez ouo por esta
Rodrigo_00399_18,"Razon de yr a galizia, e supo quales fueran los qe merescie"
Rodrigo_00399_19,ran el mal y tomolos y castigolos e a los otros corrio enpos
Rodrigo_00399_20,dellos fasta En duero que parte galizia y la prouincia qe
Rodrigo_00399_21,llaman merida A ribera de guadiana. E quando lo supo
Rodrigo_00399_22,don gonçalo qe era principe de allende de duero Ayunto to
Rodrigo_00399_23,da su hazienda e gente e vino apriessa fasta la Ribera de
Rodrigo_00399_24,Duero -
Rodrigo_00400_00,duero. E quando Vido qe non podia empeçer en ninguna
Rodrigo_00400_01,cosa al Rei don Sancho ni Ampararse del pusose en su guar
Rodrigo_00400_02,da y en su poder. e fizole pleito e omenaje de lo guardar el seño
